station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,time,ORIGIN,DEST,CRS_ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,ON_TIME,"Targets(0=ontime,1=diverted,2=cancelled,3=delayed)"
JFK,1/15/2019 13:05,0,0,0,350,8,30.15,0,10,CLR,1/15/2019 15:00,SLC,JFK,1500,1,0,0,0,3
JFK,1/15/2019 13:10,0,0,0,350,8,30.16,0,10,CLR,1/15/2019 15:05,DCA,JFK,1505,0,0,0,1,0
JFK,1/15/2019 13:15,0,0,0,350,5,30.16,0,10,CLR,1/15/2019 15:05,MIA,JFK,1505,0,0,0,1,0
JFK,1/15/2019 13:20,0,0,0,350,7,30.16,0,10,CLR,1/15/2019 15:16,MSY,JFK,1516,0,0,0,1,0
JFK,1/15/2019 13:25,0,0,0,350,7,30.16,0,10,CLR,1/15/2019 15:17,LAX,JFK,1517,0,0,0,1,0
JFK,1/15/2019 13:30,0,0,0,340,10,30.16,0,10,CLR,1/15/2019 15:20,PDX,JFK,1520,0,0,0,1,0
JFK,1/15/2019 13:35,0,0,0,340,9,30.16,0,10,CLR,1/15/2019 15:25,ORF,JFK,1525,0,0,0,1,0
JFK,1/15/2019 13:40,0,0,0,350,8,30.16,0,10,CLR,1/15/2019 15:29,LAX,JFK,1529,0,0,0,1,0
JFK,1/15/2019 13:45,0,0,0,350,10,30.17,0,10,0,1/15/2019 15:31,FLL,JFK,1531,0,0,0,1,0
JFK,1/15/2019 13:50,0,0,0,340,9,30.17,0,10,0,1/15/2019 15:40,BTV,JFK,1540,1,0,0,0,3
JFK,1/15/2019 13:51,28,12.9,52.61,340,10,30.17,0,10,FEW,1/15/2019 15:45,BUF,JFK,1545,0,0,0,1,0
JFK,1/15/2019 13:55,0,0,0,350,10,30.17,0,10,CLR,1/15/2019 15:46,HOU,JFK,1546,0,0,0,1,0
JFK,1/15/2019 14:00,0,0,0,350,10,30.18,0,10,CLR,1/15/2019 15:50,SJC,JFK,1550,0,0,0,1,0
JFK,1/15/2019 14:05,0,0,0,360,10,30.18,0,10,CLR,1/15/2019 15:50,SEA,JFK,1550,0,0,0,1,0
JFK,1/15/2019 14:10,0,0,0,350,9,30.18,0,10,CLR,1/15/2019 15:54,CMH,JFK,1554,1,0,0,0,3
JFK,1/15/2019 14:15,0,0,0,350,10,30.18,0,10,CLR,1/15/2019 15:56,FLL,JFK,1556,0,0,0,1,0
JFK,1/15/2019 14:20,0,0,0,340,9,30.18,0,10,CLR,1/15/2019 16:00,MCO,JFK,1600,0,0,0,1,0
JFK,1/15/2019 14:25,0,0,0,350,9,30.18,0,10,CLR,1/15/2019 16:00,ROC,JFK,1600,0,0,0,1,0
JFK,1/15/2019 14:30,0,0,0,340,10,30.18,0,10,CLR,1/15/2019 16:00,RDU,JFK,1600,0,0,0,1,0
JFK,1/15/2019 14:35,0,0,0,350,9,30.18,0,10,0,1/15/2019 16:00,ATL,JFK,1600,0,0,0,1,0
JFK,1/15/2019 14:40,0,0,0,340,8,30.19,0,10,0,1/15/2019 16:02,SEA,JFK,1602,0,0,0,1,0
JFK,1/15/2019 14:45,0,0,0,360,8,30.19,0,10,0,1/15/2019 16:02,SAN,JFK,1602,1,0,0,0,3
JFK,1/15/2019 14:50,0,0,0,340,6,30.19,0,10,0,1/15/2019 16:05,SEA,JFK,1605,0,0,0,1,0
JFK,1/15/2019 14:51,30.9,15.1,51.47,350,8,30.19,0,10,FEW,1/15/2019 16:05,DCA,JFK,1605,0,0,0,1,0
JFK,1/15/2019 14:55,0,0,0,340,8,30.19,0,10,CLR,1/15/2019 16:08,SAN,JFK,1608,0,0,0,1,0
JFK,1/15/2019 15:00,0,0,0,350,9,30.19,0,10,CLR,1/15/2019 16:15,BOS,JFK,1615,0,0,0,1,0
JFK,1/15/2019 15:05,0,0,0,340,10,30.19,0,10,CLR,1/15/2019 16:19,BOS,JFK,1619,0,0,0,1,0
JFK,1/15/2019 15:10,0,0,0,340,8,30.19,0,10,CLR,1/15/2019 16:19,CLE,JFK,1619,1,0,0,0,3
JFK,1/15/2019 15:15,0,0,0,330,9,30.19,0,10,CLR,1/15/2019 16:25,LAX,JFK,1625,0,0,0,1,0
JFK,1/15/2019 15:20,0,0,0,330,10,30.19,0,10,CLR,1/15/2019 16:27,MIA,JFK,1627,0,0,0,1,0
JFK,1/15/2019 15:25,0,0,0,330,10,30.19,0,10,CLR,1/15/2019 16:27,LAX,JFK,1627,0,0,0,1,0
JFK,1/15/2019 15:30,0,0,0,340,10,30.19,0,10,CLR,1/15/2019 16:28,BOS,JFK,1628,0,0,0,1,0
JFK,1/15/2019 15:35,0,0,0,350,11,30.19,0,10,CLR,1/15/2019 16:28,LAX,JFK,1628,0,0,0,1,0
JFK,1/15/2019 15:40,0,0,0,350,12,30.19,0,10,CLR,1/15/2019 16:36,SFO,JFK,1636,0,0,0,1,0
JFK,1/15/2019 15:45,0,0,0,350,8,30.19,0,10,0,1/15/2019 16:49,CLE,JFK,1649,0,0,0,1,0
JFK,1/15/2019 15:50,0,0,0,340,13,30.19,0,10,0,1/15/2019 16:49,PHX,JFK,1649,0,0,0,1,0
JFK,1/15/2019 15:51,30,12.9,48.48,340,13,30.19,0,10,FEW,1/15/2019 16:49,MCO,JFK,1649,1,0,0,0,3
JFK,1/15/2019 15:55,0,0,0,340,9,30.19,0,10,CLR,1/15/2019 16:50,BWI,JFK,1650,0,0,0,1,0
JFK,1/15/2019 16:00,0,0,0,350,13,30.18,0,10,CLR,1/15/2019 16:53,ORD,JFK,1653,1,0,0,0,3
JFK,1/15/2019 16:05,0,0,0,360,11,30.18,0,10,CLR,1/15/2019 16:59,RDU,JFK,1659,0,0,0,1,0
JFK,1/15/2019 16:10,0,0,0,10,10,30.18,0,10,CLR,1/15/2019 16:59,BTV,JFK,1659,0,0,0,1,0
JFK,1/15/2019 16:15,0,0,0,360,10,30.18,0,10,CLR,1/15/2019 16:59,SJU,JFK,1659,0,0,0,1,0
JFK,1/15/2019 16:20,0,0,0,350,8,30.18,0,10,CLR,1/15/2019 17:07,SFO,JFK,1707,0,0,0,1,0
JFK,1/15/2019 16:25,0,0,0,340,10,30.18,0,10,CLR,1/15/2019 17:15,DFW,JFK,1715,0,0,0,1,0
JFK,1/15/2019 16:30,0,0,0,360,10,30.18,0,10,CLR,1/15/2019 17:16,PBI,JFK,1716,0,0,0,1,0
JFK,1/15/2019 16:35,0,0,0,340,10,30.18,0,10,CLR,1/15/2019 17:21,AUS,JFK,1721,0,0,0,1,0
JFK,1/15/2019 16:40,0,0,0,320,10,30.17,0,10,CLR,1/15/2019 17:28,LAS,JFK,1728,0,0,0,1,0
JFK,1/15/2019 16:45,0,0,0,310,10,30.17,0,10,0,1/15/2019 17:29,DFW,JFK,1729,0,0,0,1,0
JFK,1/15/2019 16:50,0,0,0,320,11,30.17,0,10,0,1/15/2019 17:29,RSW,JFK,1729,0,0,0,1,0
JFK,1/15/2019 16:51,33.1,14,44.89,320,12,30.17,0,10,BKN,1/15/2019 17:30,LAX,JFK,1730,0,0,0,1,0
JFK,1/15/2019 16:55,0,0,0,310,9,30.16,0,10,CLR,1/15/2019 17:36,CLT,JFK,1736,0,0,0,1,0
JFK,1/15/2019 17:00,0,0,0,330,12,30.16,0,10,CLR,1/15/2019 17:45,PIT,JFK,1745,0,0,0,1,0
JFK,1/15/2019 17:05,0,0,0,340,9,30.16,0,10,CLR,1/15/2019 17:45,RDU,JFK,1745,0,0,0,1,0
JFK,1/15/2019 17:10,0,0,0,320,9,30.15,0,10,CLR,1/15/2019 17:47,CVG,JFK,1747,1,0,0,0,3
JFK,1/15/2019 17:15,0,0,0,320,11,30.15,0,10,CLR,1/15/2019 17:47,DEN,JFK,1747,0,0,0,1,0
JFK,1/15/2019 17:20,0,0,0,320,10,30.15,0,10,CLR,1/15/2019 17:50,SFO,JFK,1750,1,0,0,0,3
JFK,1/15/2019 17:25,0,0,0,310,10,30.15,0,10,CLR,1/15/2019 17:55,DTW,JFK,1755,1,0,0,0,3
JFK,1/15/2019 17:30,0,0,0,320,7,30.15,0,10,CLR,1/15/2019 17:55,MCO,JFK,1755,0,0,0,1,0
JFK,1/15/2019 17:35,0,0,0,320,10,30.14,0,10,CLR,1/15/2019 17:59,LAX,JFK,1759,1,0,0,0,3
JFK,1/15/2019 17:40,0,0,0,330,8,30.14,0,10,CLR,1/15/2019 18:02,ROC,JFK,1802,0,0,0,1,0
JFK,1/15/2019 17:45,0,0,0,330,9,30.14,0,10,0,1/15/2019 18:05,JAX,JFK,1805,1,0,0,0,3
JFK,1/15/2019 17:50,0,0,0,350,10,30.14,0,10,0,1/15/2019 18:05,MSP,JFK,1805,0,0,0,1,0
JFK,1/15/2019 17:51,34,12.9,41.26,350,11,30.14,0,10,BKN,1/15/2019 18:09,SLC,JFK,1809,0,0,0,1,0
JFK,1/15/2019 17:55,0,0,0,320,10,30.14,0,10,CLR,1/15/2019 18:13,FLL,JFK,1813,0,0,0,1,0
JFK,1/15/2019 18:00,0,0,0,310,10,30.14,0,10,CLR,1/15/2019 18:13,RSW,JFK,1813,0,0,0,1,0
JFK,1/15/2019 18:05,0,0,0,310,10,30.13,0,10,CLR,1/15/2019 18:27,ATL,JFK,1827,0,0,0,1,0
JFK,1/15/2019 18:10,0,0,0,310,8,30.14,0,10,CLR,1/15/2019 18:28,CLT,JFK,1828,0,0,0,1,0
JFK,1/15/2019 18:15,0,0,0,330,8,30.14,0,10,CLR,1/15/2019 18:30,AUS,JFK,1830,0,0,0,1,0
JFK,1/15/2019 18:20,0,0,0,310,11,30.13,0,10,CLR,1/15/2019 18:31,SJU,JFK,1831,0,0,0,1,0
JFK,1/15/2019 18:25,0,0,0,310,9,30.13,0,10,CLR,1/15/2019 18:33,AUS,JFK,1833,0,0,0,1,0
JFK,1/15/2019 18:30,0,0,0,320,10,30.13,0,10,CLR,1/15/2019 18:35,BOS,JFK,1835,0,0,0,1,0
JFK,1/15/2019 18:35,0,0,0,310,8,30.13,0,10,CLR,1/15/2019 18:37,LAX,JFK,1837,0,0,0,1,0
JFK,1/15/2019 18:40,0,0,0,310,10,30.13,0,10,CLR,1/15/2019 18:40,DCA,JFK,1840,0,0,0,1,0
JFK,1/15/2019 18:45,0,0,0,320,10,30.13,0,10,CLR,1/15/2019 18:40,MIA,JFK,1840,0,0,0,1,0
JFK,1/15/2019 18:50,0,0,0,310,8,30.13,0,10,0,1/15/2019 18:42,BUF,JFK,1842,0,0,0,1,0
JFK,1/15/2019 18:51,35.1,12,37.95,310,8,30.13,0,10,BKN,1/15/2019 18:43,ORF,JFK,1843,0,0,0,1,0
JFK,1/15/2019 18:55,0,0,0,320,11,30.13,0,10,CLR,1/15/2019 18:44,IAD,JFK,1844,0,0,0,1,0
JFK,1/15/2019 19:00,0,0,0,330,10,30.13,0,10,CLR,1/15/2019 18:45,RIC,JFK,1845,0,0,0,1,0
JFK,1/15/2019 19:05,0,0,0,330,10,30.13,0,10,CLR,1/15/2019 18:52,CHS,JFK,1852,0,0,0,1,0
JFK,1/15/2019 19:10,0,0,0,320,10,30.13,0,10,CLR,1/15/2019 18:59,ROC,JFK,1859,0,0,0,1,0
JFK,1/15/2019 19:15,0,0,0,330,8,30.12,0,10,CLR,1/15/2019 19:00,ORD,JFK,1900,0,0,0,1,0
JFK,1/15/2019 19:20,0,0,0,320,8,30.12,0,10,CLR,1/15/2019 19:00,LAX,JFK,1900,0,0,0,1,0
JFK,1/15/2019 19:25,0,0,0,340,10,30.12,0,10,CLR,1/15/2019 19:00,LAS,JFK,1900,0,0,0,1,0
JFK,1/15/2019 19:30,0,0,0,320,10,30.13,0,10,CLR,1/15/2019 19:00,MIA,JFK,1900,0,0,0,1,0
JFK,1/15/2019 19:35,0,0,0,300,8,30.13,0,10,CLR,1/15/2019 19:19,CLE,JFK,1919,0,0,0,1,0
JFK,1/15/2019 19:40,0,0,0,310,9,30.13,0,10,CLR,1/15/2019 19:29,LAX,JFK,1929,0,0,0,1,0
JFK,1/15/2019 19:45,0,0,0,320,9,30.13,0,10,CLR,1/15/2019 19:37,BWI,JFK,1937,0,0,0,1,0
JFK,1/15/2019 19:50,0,0,0,330,8,30.13,0,10,0,1/15/2019 19:38,SAV,JFK,1938,0,0,0,1,0
JFK,1/15/2019 19:51,35.1,14,41.44,330,8,30.13,0,10,SCT,1/15/2019 19:40,PHX,JFK,1940,0,0,0,1,0
JFK,1/15/2019 19:55,0,0,0,350,6,30.13,0,10,CLR,1/15/2019 19:47,DCA,JFK,1947,0,0,0,1,0
JFK,1/15/2019 20:00,0,0,0,330,7,30.13,0,10,CLR,1/15/2019 19:48,ORF,JFK,1948,1,0,0,0,3
JFK,1/15/2019 20:05,0,0,0,340,7,30.12,0,10,CLR,1/15/2019 20:02,RDU,JFK,2002,0,0,0,1,0
JFK,1/15/2019 20:10,0,0,0,340,6,30.12,0,10,CLR,1/15/2019 20:02,SLC,JFK,2002,0,0,0,1,0
JFK,1/15/2019 20:15,0,0,0,10,7,30.12,0,10,CLR,1/15/2019 20:03,LAS,JFK,2003,0,0,0,1,0
JFK,1/15/2019 20:20,0,0,0,320,7,30.13,0,10,CLR,1/15/2019 20:12,CMH,JFK,2012,0,0,0,1,0
JFK,1/15/2019 20:25,0,0,0,330,8,30.13,0,10,CLR,1/15/2019 20:13,SAV,JFK,2013,0,0,0,1,0
JFK,1/15/2019 20:30,0,0,0,340,9,30.13,0,10,CLR,1/15/2019 20:13,BOS,JFK,2013,0,0,0,1,0
JFK,1/15/2019 20:35,0,0,0,350,7,30.13,0,10,CLR,1/15/2019 20:13,LAX,JFK,2013,0,0,0,1,0
JFK,1/15/2019 20:40,0,0,0,330,6,30.13,0,10,CLR,1/15/2019 20:15,SFO,JFK,2015,0,0,0,1,0
JFK,1/15/2019 20:45,0,0,0,350,7,30.13,0,10,CLR,1/15/2019 20:16,CLT,JFK,2016,0,0,0,1,0
JFK,1/15/2019 20:50,0,0,0,10,5,30.13,0,10,0,1/15/2019 20:17,SFO,JFK,2017,1,0,0,0,3
JFK,1/15/2019 20:51,34,15.1,45.43,360,6,30.13,0,10,FEW,1/15/2019 20:20,BOS,JFK,2020,0,0,0,1,0
JFK,1/15/2019 20:55,0,0,0,360,5,30.13,0,10,CLR,1/15/2019 20:22,BUF,JFK,2022,0,0,0,1,0
JFK,1/15/2019 21:00,0,0,0,350,5,30.13,0,10,CLR,1/15/2019 20:22,LAX,JFK,2022,1,0,0,0,3
JFK,1/15/2019 21:05,0,0,0,360,6,30.13,0,10,CLR,1/15/2019 20:25,LAS,JFK,2025,0,0,0,1,0
JFK,1/15/2019 21:10,0,0,0,10,6,30.13,0,10,CLR,1/15/2019 20:29,SYR,JFK,2029,0,0,0,1,0
JFK,1/15/2019 21:15,0,0,0,20,4,30.13,0,10,CLR,1/15/2019 20:30,LAX,JFK,2030,0,0,0,1,0
JFK,1/15/2019 21:20,0,0,0,10,6,30.13,0,10,CLR,1/15/2019 20:30,SFO,JFK,2030,0,0,0,1,0
JFK,1/15/2019 21:25,0,0,0,360,7,30.13,0,10,CLR,1/15/2019 20:30,PHX,JFK,2030,0,0,0,1,0
JFK,1/15/2019 21:30,0,0,0,20,5,30.13,0,10,CLR,1/15/2019 20:32,MCO,JFK,2032,0,0,0,1,0
JFK,1/15/2019 21:35,0,0,0,10,8,30.13,0,10,CLR,1/15/2019 20:34,ATL,JFK,2034,0,0,0,1,0
JFK,1/15/2019 21:40,0,0,0,10,8,30.13,0,10,CLR,1/15/2019 20:41,CHS,JFK,2041,1,0,0,0,3
JFK,1/15/2019 21:45,0,0,0,10,7,30.13,0,10,CLR,1/15/2019 20:46,SAN,JFK,2046,0,0,0,1,0
JFK,1/15/2019 21:50,0,0,0,360,8,30.13,0,10,0,1/15/2019 20:49,BNA,JFK,2049,0,0,0,1,0
JFK,1/15/2019 21:51,32,16,51.2,360,8,30.13,0,10,FEW,1/15/2019 20:57,MSY,JFK,2057,0,0,0,1,0
JFK,1/15/2019 21:55,0,0,0,10,5,30.13,0,10,CLR,1/15/2019 20:57,SYR,JFK,2057,0,0,0,1,0
JFK,1/15/2019 22:00,0,0,0,20,7,30.13,0,10,CLR,1/15/2019 20:59,SAN,JFK,2059,0,0,0,1,0
JFK,1/15/2019 22:05,0,0,0,30,6,30.14,0,10,CLR,1/15/2019 21:02,RDU,JFK,2102,0,0,0,1,0
JFK,1/15/2019 22:10,0,0,0,20,6,30.14,0,10,CLR,1/15/2019 21:06,SJU,JFK,2106,0,0,0,1,0
JFK,1/15/2019 22:15,0,0,0,20,6,30.14,0,10,CLR,1/15/2019 21:08,JAX,JFK,2108,0,0,0,1,0
JFK,1/15/2019 22:20,0,0,0,20,7,30.14,0,10,CLR,1/15/2019 21:11,DCA,JFK,2111,0,0,0,1,0
JFK,1/15/2019 22:25,0,0,0,10,6,30.14,0,10,CLR,1/15/2019 21:20,LAX,JFK,2120,0,0,0,1,0
JFK,1/15/2019 22:30,0,0,0,10,6,30.14,0,10,CLR,1/15/2019 21:22,LGB,JFK,2122,1,0,0,0,3
JFK,1/15/2019 22:35,0,0,0,360,6,30.14,0,10,CLR,1/15/2019 21:25,SEA,JFK,2125,0,0,0,1,0
JFK,1/15/2019 22:40,0,0,0,10,5,30.15,0,10,CLR,1/15/2019 21:26,MIA,JFK,2126,0,0,0,1,0
JFK,1/15/2019 22:45,0,0,0,10,5,30.15,0,10,CLR,1/15/2019 21:29,ORD,JFK,2129,0,0,0,1,0
JFK,1/15/2019 22:50,0,0,0,360,5,30.15,0,10,0,1/15/2019 21:29,LAX,JFK,2129,1,0,0,0,3
JFK,1/15/2019 22:51,30.9,17.1,56.14,350,6,30.15,0,10,FEW,1/15/2019 21:29,SEA,JFK,2129,1,0,0,0,3
JFK,1/15/2019 22:55,0,0,0,10,6,30.15,0,10,CLR,1/15/2019 21:30,RDU,JFK,2130,1,0,0,0,3
JFK,1/15/2019 23:00,0,0,0,10,5,30.15,0,10,CLR,1/15/2019 21:34,ORD,JFK,2134,0,0,0,1,0
JFK,1/15/2019 23:05,0,0,0,10,6,30.15,0,10,CLR,1/15/2019 21:44,SFO,JFK,2144,0,0,0,1,0
JFK,1/15/2019 23:10,0,0,0,20,6,30.15,0,10,CLR,1/15/2019 21:46,BOS,JFK,2146,0,0,0,1,0
JFK,1/15/2019 23:15,0,0,0,20,5,30.15,0,10,CLR,1/15/2019 21:47,ATL,JFK,2147,0,0,0,1,0
JFK,1/15/2019 23:20,0,0,0,30,5,30.15,0,10,CLR,1/15/2019 21:53,TPA,JFK,2153,0,0,0,1,0
JFK,1/15/2019 23:25,0,0,0,50,3,30.15,0,10,CLR,1/15/2019 21:54,CLT,JFK,2154,0,0,0,1,0
JFK,1/15/2019 23:30,0,0,0,0,0,30.15,0,10,CLR,1/15/2019 21:55,CLT,JFK,2155,0,0,0,1,0
JFK,1/15/2019 23:35,0,0,0,0,0,30.15,0,10,CLR,1/15/2019 22:00,RSW,JFK,2200,0,0,0,1,0
JFK,1/15/2019 23:40,0,0,0,0,0,30.15,0,10,CLR,1/15/2019 22:00,LAX,JFK,2200,0,0,0,1,0
JFK,1/15/2019 23:45,0,0,0,0,0,30.15,0,10,CLR,1/15/2019 22:01,PBI,JFK,2201,0,0,0,1,0
JFK,1/15/2019 23:50,0,0,0,0,0,30.15,0,10,0,1/15/2019 22:11,SFO,JFK,2211,1,0,0,0,3
JFK,1/15/2019 23:51,30,18,60.53,0,0,30.15,0,10,FEW,1/15/2019 22:14,DTW,JFK,2214,1,0,0,0,3
JFK,1/15/2019 23:55,0,0,0,0,0,30.15,0,10,CLR,1/15/2019 22:15,BUF,JFK,2215,0,0,0,1,0
JFK,1/16/2019 00:00,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:08,SFO,JFK,8,1,0,0,0,3
JFK,1/16/2019 00:05,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:18,LAX,JFK,18,0,0,0,1,0
JFK,1/16/2019 00:10,0,0,0,0,0,30.16,0,10,CLR,1/16/2019 00:21,SJU,JFK,21,1,0,0,0,3
JFK,1/16/2019 00:15,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:27,MSP,JFK,27,0,0,0,1,0
JFK,1/16/2019 00:20,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:30,MIA,JFK,30,1,0,0,0,3
JFK,1/16/2019 00:25,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:31,LAX,JFK,31,0,0,0,1,0
JFK,1/16/2019 00:30,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:33,SFO,JFK,33,1,0,0,0,3
JFK,1/16/2019 00:35,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 00:57,LAS,JFK,57,0,0,0,1,0
JFK,1/16/2019 00:40,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 04:50,LGB,JFK,450,1,0,0,0,3
JFK,1/16/2019 00:45,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 04:55,SAN,JFK,455,0,0,0,1,0
JFK,1/16/2019 00:50,0,0,0,0,0,30.15,0,10,0,1/16/2019 05:12,SFO,JFK,512,1,0,0,0,3
JFK,1/16/2019 00:51,30.9,16,53.53,0,0,30.15,0,10,FEW,1/16/2019 05:17,LAX,JFK,517,0,0,0,1,0
JFK,1/16/2019 00:55,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 05:24,PHX,JFK,524,0,0,0,1,0
JFK,1/16/2019 01:00,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 05:29,LAX,JFK,529,0,0,0,1,0
JFK,1/16/2019 01:05,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 05:33,LAX,JFK,533,0,0,0,1,0
JFK,1/16/2019 01:10,0,0,0,10,3,30.15,0,10,CLR,1/16/2019 05:40,DEN,JFK,540,0,0,0,1,0
JFK,1/16/2019 01:15,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 05:45,LAX,JFK,545,0,0,0,1,0
JFK,1/16/2019 01:20,0,0,0,360,3,30.15,0,10,CLR,1/16/2019 05:50,PDX,JFK,550,0,0,0,1,0
JFK,1/16/2019 01:25,0,0,0,30,3,30.15,0,10,CLR,1/16/2019 05:58,BUR,JFK,558,0,0,0,1,0
JFK,1/16/2019 01:30,0,0,0,30,3,30.15,0,10,CLR,1/16/2019 05:59,PDX,JFK,559,0,0,0,1,0
JFK,1/16/2019 01:35,0,0,0,20,3,30.15,0,10,CLR,1/16/2019 06:15,SEA,JFK,615,0,0,0,1,0
JFK,1/16/2019 01:40,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 06:18,SLC,JFK,618,0,0,0,1,0
JFK,1/16/2019 01:45,0,0,0,40,3,30.15,0,10,CLR,1/16/2019 06:27,SLC,JFK,627,0,0,0,1,0
JFK,1/16/2019 01:50,0,0,0,0,0,30.15,0,10,0,1/16/2019 06:29,LAS,JFK,629,0,0,0,1,0
JFK,1/16/2019 01:51,30,17.1,58.23,0,0,30.15,0,10,FEW,1/16/2019 06:35,SEA,JFK,635,0,0,0,1,0
JFK,1/16/2019 01:55,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 06:49,BOS,JFK,649,0,0,0,1,0
JFK,1/16/2019 02:00,0,0,0,0,0,30.15,0,10,CLR,1/16/2019 06:50,PSP,JFK,650,1,0,0,0,3
JFK,1/16/2019 02:05,0,0,0,0,0,30.15,0,10,0,1/16/2019 06:54,BOS,JFK,654,0,0,0,1,0
JFK,1/16/2019 02:10,0,0,0,0,0,30.15,0,10,0,1/16/2019 06:55,HNL,JFK,655,0,0,0,1,0
JFK,1/16/2019 02:15,0,0,0,150,3,30.15,0,10,0,1/16/2019 06:55,ROC,JFK,655,0,0,0,1,0
JFK,1/16/2019 02:20,0,0,0,0,0,30.15,0,10,0,1/16/2019 07:00,SFO,JFK,700,0,0,0,1,0
JFK,1/16/2019 02:25,0,0,0,0,0,30.15,0,10,0,1/16/2019 07:00,LAX,JFK,700,0,0,0,1,0
JFK,1/16/2019 02:30,0,0,0,160,3,30.15,0,10,0,1/16/2019 07:00,ROC,JFK,700,0,0,0,1,0
JFK,1/16/2019 02:35,0,0,0,150,3,30.15,0,10,0,1/16/2019 07:01,BUF,JFK,701,0,0,0,1,0
JFK,1/16/2019 02:40,0,0,0,160,3,30.15,0,10,0,1/16/2019 07:02,BTV,JFK,702,1,0,0,0,3
JFK,1/16/2019 02:45,0,0,0,170,3,30.15,0,10,0,1/16/2019 07:05,BTV,JFK,705,0,0,0,1,0
JFK,1/16/2019 02:50,0,0,0,170,3,30.15,0,10,0,1/16/2019 07:07,LAS,JFK,707,0,0,0,1,0
JFK,1/16/2019 02:51,28,19.9,71.25,160,3,30.15,0,10,FEW,1/16/2019 07:08,ORH,JFK,708,0,0,0,1,0
JFK,1/16/2019 02:55,0,0,0,160,3,30.15,0,10,CLR,1/16/2019 07:18,SYR,JFK,718,0,0,0,1,0
JFK,1/16/2019 03:00,0,0,0,160,3,30.15,0,10,CLR,1/16/2019 07:19,DCA,JFK,719,0,0,0,1,0
JFK,1/16/2019 03:05,0,0,0,150,3,30.15,0,10,CLR,1/16/2019 07:20,SJC,JFK,720,0,0,0,1,0
JFK,1/16/2019 03:10,0,0,0,140,3,30.14,0,10,CLR,1/16/2019 07:20,LAX,JFK,720,0,0,0,1,0
JFK,1/16/2019 03:15,0,0,0,130,3,30.14,0,10,CLR,1/16/2019 07:22,BWI,JFK,722,0,0,0,1,0
JFK,1/16/2019 03:20,0,0,0,120,3,30.14,0,10,CLR,1/16/2019 07:25,SEA,JFK,725,0,0,0,1,0
JFK,1/16/2019 03:25,0,0,0,110,4,30.14,0,10,CLR,1/16/2019 07:25,IAD,JFK,725,0,0,0,1,0
JFK,1/16/2019 03:30,0,0,0,110,4,30.14,0,10,CLR,1/16/2019 07:25,BUF,JFK,725,0,0,0,1,0
JFK,1/16/2019 03:35,0,0,0,110,3,30.14,0,10,CLR,1/16/2019 07:32,LAS,JFK,732,0,0,0,1,0
JFK,1/16/2019 03:40,0,0,0,120,3,30.14,0,10,CLR,1/16/2019 07:40,PWM,JFK,740,0,0,0,1,0
JFK,1/16/2019 03:45,0,0,0,130,3,30.14,0,10,0,1/16/2019 07:41,JAX,JFK,741,1,0,0,0,3
JFK,1/16/2019 03:50,0,0,0,120,3,30.14,0,10,0,1/16/2019 07:43,PSE,JFK,743,0,0,0,1,0
JFK,1/16/2019 03:51,27,19,71.45,130,4,30.14,0,10,FEW,1/16/2019 07:44,RDU,JFK,744,1,0,0,0,3
JFK,1/16/2019 03:55,0,0,0,140,4,30.14,0,10,CLR,1/16/2019 07:45,SFO,JFK,745,0,0,0,1,0
JFK,1/16/2019 04:00,0,0,0,140,4,30.14,0,10,CLR,1/16/2019 07:46,BOS,JFK,746,0,0,0,1,0
JFK,1/16/2019 04:05,0,0,0,140,4,30.13,0,10,CLR,1/16/2019 07:47,PIT,JFK,747,0,0,0,1,0
JFK,1/16/2019 04:10,0,0,0,140,3,30.13,0,10,CLR,1/16/2019 07:47,SFO,JFK,747,1,0,0,0,3
JFK,1/16/2019 04:15,0,0,0,130,3,30.13,0,10,CLR,1/16/2019 07:55,LAX,JFK,755,0,0,0,1,0
JFK,1/16/2019 04:20,0,0,0,130,5,30.13,0,10,CLR,1/16/2019 08:01,SMF,JFK,801,0,0,0,1,0
JFK,1/16/2019 04:25,0,0,0,130,5,30.12,0,10,0,1/16/2019 08:09,SJU,JFK,809,1,0,0,0,3
JFK,1/16/2019 04:30,0,0,0,130,4,30.12,0,10,0,1/16/2019 08:17,LAX,JFK,817,0,0,0,1,0
JFK,1/16/2019 04:35,0,0,0,140,4,30.12,0,10,0,1/16/2019 08:18,ONT,JFK,818,0,0,0,1,0
